ID,label
2998,3
2999,1
3000,2
3001,8
3002,9
3003,4
3004,4
3005,0
3006,1
3007,5
3008,7
3009,3
3010,6
3011,1
3012,9
3013,8
3014,6
3015,0
3016,7
3017,4
3018,6
3019,6
3020,1
3021,7
3022,2
3023,8
3024,7
3025,6
3026,4
3027,6
3028,0
3029,2
3030,4
3031,6
3032,7
3033,6
3034,6
3035,0
3036,9
3037,6
3038,0
3039,5
3040,2
3041,7
3042,6
3043,2
3044,5
3045,7
3046,6
3047,5
3048,4
3049,6
3050,3
3051,7
3052,1
3053,4
3054,8
3055,2
3056,0
3057,7
3058,4
3059,5
3060,8
3061,1
3062,2
3063,9
3064,2
3065,3
3066,4
3067,9
3068,3
3069,6
3070,5
3071,2
3072,4
3073,9
3074,9
3075,2
3076,9
3077,3
3078,9
3079,3
3080,0
3081,6
3082,6
3083,7
3084,4
3085,0
3086,3
3087,7
3088,1
3089,7
3090,0
3091,8
3092,9
3093,7
3094,0
3095,1
3096,4
3097,0
3098,2
3099,1
3100,5
3101,4
3102,1
3103,3
3104,8
3105,3
3106,0
3107,2
3108,0
3109,6
3110,9
3111,1
3112,0
3113,6
3114,7
3115,3
3116,4
3117,1
3118,6
3119,3
3120,6
3121,3
3122,4
3123,6
3124,7
3125,8
3126,4
3127,8
3128,6
3129,0
3130,0
3131,8
3132,0
3133,8
3134,2
3135,2
3136,3
3137,8
3138,3
3139,8
3140,3
3141,0
3142,5
3143,7
3144,5
3145,6
3146,5
3147,7
3148,6
3149,6
3150,8
3151,2
3152,8
3153,7
3154,7
3155,7
3156,6
3157,4
3158,6
3159,5
3160,3
3161,5
3162,9
3163,7
3164,0
3165,5
3166,5
3167,8
3168,1
3169,8
3170,5
3171,2
3172,0
3173,8
3174,1
3175,5
3176,0
3177,2
3178,6
3179,7
3180,4
3181,5
3182,0
3183,2
3184,2
3185,1
3186,5
3187,6
3188,8
3189,2
3190,0
3191,4
3192,8
3193,7
3194,0
3195,1
3196,2
3197,4
3198,8
3199,4
3200,5
3201,2
3202,2
3203,2
3204,6
3205,6
3206,3
3207,9
3208,1
3209,0
3210,0
3211,8
3212,5
3213,5
3214,3
3215,0
3216,0
3217,9
3218,7
3219,6
3220,0
3221,6
3222,9
3223,7
3224,9
3225,4
3226,7
3227,8
3228,8
3229,1
3230,8
3231,6
3232,6
3233,3
3234,0
3235,1
3236,2
3237,1
3238,0
3239,5
3240,8
3241,0
3242,2
3243,1
3244,7
3245,0
3246,7
3247,2
3248,6
3249,5
3250,7
3251,7
3252,6
3253,7
3254,4
3255,8
3256,7
3257,3
3258,3
3259,0
3260,1
3261,8
3262,4
3263,9
3264,7
3265,7
3266,2
3267,3
3268,4
3269,5
3270,8
3271,6
3272,0
3273,4
3274,7
3275,6
3276,6
3277,2
3278,5
3279,7
3280,3
3281,3
3282,0
3283,3
3284,3
3285,4
3286,8
3287,6
3288,8
3289,1
3290,7
3291,8
3292,2
3293,3
3294,5
3295,2
3296,5
3297,5
3298,1
3299,7
3300,8
3301,5
3302,3
3303,2
3304,7
3305,9
3306,4
3307,3
3308,4
3309,3
3310,2
3311,1
3312,3
3313,6
3314,0
3315,4
3316,2
3317,6
3318,7
3319,7
3320,4
3321,0
3322,4
3323,0
3324,6
3325,4
3326,4
3327,5
3328,8
3329,0
3330,5
3331,9
3332,2
3333,9
3334,3
3335,0
3336,8
3337,4
3338,7
3339,8
3340,8
3341,9
3342,7
3343,2
3344,0
3345,0
3346,1
3347,2
3348,3
3349,2
3350,4
3351,2
3352,6
3353,1
3354,6
3355,3
3356,6
3357,7
3358,8
3359,5
3360,1
3361,5
3362,3
3363,3
3364,6
3365,6
3366,8
3367,4
3368,4
3369,0
3370,2
3371,9
3372,7
3373,5
3374,1
3375,3
3376,0
3377,7
3378,0
3379,3
3380,7
3381,8
3382,5
3383,6
3384,6
3385,2
3386,7
3387,0
3388,2
3389,3
3390,1
3391,4
3392,9
3393,3
3394,9
3395,1
3396,1
3397,4
3398,9
3399,5
3400,8
3401,6
3402,7
3403,3
3404,2
3405,9
3406,1
3407,1
3408,8
3409,8
3410,6
3411,9
3412,8
3413,1
3414,1
3415,1
3416,0
3417,6
3418,2
3419,6
3420,5
3421,7
3422,7
3423,3
3424,7
3425,5
3426,2
3427,8
3428,4
3429,4
3430,8
3431,8
3432,5
3433,6
3434,3
3435,5
3436,3
3437,8
3438,8
3439,5
3440,6
3441,8
3442,2
3443,0
3444,8
3445,3
3446,7
3447,5
3448,0
3449,0
3450,6
3451,5
3452,6
3453,8
3454,6
3455,0
3456,8
3457,5
3458,4
3459,9
3460,2
3461,3
3462,6
3463,8
3464,4
3465,8
3466,3
3467,6
3468,5
3469,7
3470,0
3471,1
3472,7
3473,4
3474,2
3475,8
3476,5
3477,8
3478,8
3479,2
3480,9
3481,4
3482,9
3483,9
3484,8
3485,5
3486,7
3487,4
3488,9
3489,4
3490,2
3491,0
3492,9
3493,7
3494,7
3495,8
3496,7
3497,8
3498,8
3499,5
3500,7
3501,8
3502,7
3503,9
3504,7
3505,0
3506,6
3507,8
3508,2
3509,8
3510,8
3511,1
3512,5
3513,7
3514,8
3515,3
3516,1
3517,4
3518,7
3519,2
3520,5
3521,5
3522,5
3523,7
3524,8
3525,6
3526,8
3527,1
3528,4
3529,5
3530,9
3531,2
3532,8
3533,4
3534,6
3535,1
3536,8
3537,7
3538,7
3539,1
3540,0
3541,8
3542,1
3543,2
3544,4
3545,8
3546,9
3547,4
3548,3
3549,5
3550,8
3551,3
3552,8
3553,7
3554,4
3555,8
3556,5
3557,5
3558,9
3559,3
3560,9
3561,2
3562,7
3563,8
3564,3
3565,2
3566,7
3567,3
3568,8
3569,6
3570,9
3571,9
3572,7
3573,0
3574,3
3575,0
3576,2
3577,9
3578,8
3579,1
3580,9
3581,8
3582,7
3583,4
3584,9
3585,6
3586,9
3587,0
3588,3
3589,9
3590,7
3591,2
3592,5
3593,5
3594,0
3595,5
3596,2
3597,6
3598,2
3599,8
3600,9
3601,8
3602,6
3603,5
3604,7
3605,0
3606,0
3607,3
3608,8
3609,4
3610,7
3611,7
3612,8
3613,2
3614,3
3615,0
3616,4
3617,1
3618,7
3619,8
3620,6
3621,5
3622,0
3623,2
3624,9
3625,2
3626,7
3627,4
3628,8
3629,7
3630,5
3631,6
3632,1
3633,3
3634,1
3635,1
3636,6
3637,2
3638,1
3639,6
3640,1
3641,4
3642,3
3643,5
3644,1
3645,2
3646,2
3647,1
3648,3
3649,1
3650,9
3651,5
3652,8
3653,1
3654,8
3655,9
3656,8
3657,4
3658,2
3659,1
3660,9
3661,2
3662,5
3663,7
3664,5
3665,9
3666,0
3667,8
3668,6
3669,7
3670,0
3671,3
3672,9
3673,5
3674,2
3675,1
3676,9
3677,9
3678,4
3679,4
3680,2
3681,8
3682,3
3683,2
3684,7
3685,9
3686,3
3687,2
3688,1
3689,8
3690,1
3691,5
3692,6
3693,5
3694,2
3695,9
3696,0
3697,4
3698,7
3699,7
3700,4
3701,4
3702,0
3703,7
3704,7
3705,5
3706,3
3707,9
3708,4
3709,0
3710,4
3711,1
3712,6
3713,3
3714,8
3715,6
3716,9
3717,7
3718,3
3719,7
3720,9
3721,1
3722,1
3723,2
3724,4
3725,1
3726,4
3727,3
3728,8
3729,0
3730,2
3731,0
3732,4
3733,4
3734,2
3735,1
3736,7
3737,4
3738,7
3739,2
3740,8
3741,1
3742,9
3743,3
3744,8
3745,2
3746,4
3747,7
3748,9
3749,3
3750,0
3751,5
3752,2
3753,4
3754,1
3755,7
3756,4
3757,9
3758,9
3759,2
3760,3
3761,0
3762,4
3763,0
3764,6
3765,7
3766,6
3767,4
3768,4
3769,6
3770,7
3771,8
3772,7
3773,5
3774,0
3775,3
3776,1
3777,6
3778,3
3779,5
3780,5
3781,9
3782,7
3783,5
3784,5
3785,2
3786,2
3787,1
3788,3
3789,4
3790,4
3791,8
3792,2
3793,0
3794,7
3795,4
3796,1
3797,6
3798,9
3799,8
3800,1
3801,1
3802,2
3803,4
3804,0
3805,8
3806,2
3807,6
3808,6
3809,7
3810,9
3811,3
3812,9
3813,2
3814,5
3815,1
3816,1
3817,0
3818,9
3819,1
3820,9
3821,7
3822,4
3823,7
3824,8
3825,3
3826,7
3827,5
3828,1
3829,2
3830,6
3831,0
3832,4
3833,0
3834,2
3835,5
3836,4
3837,0
3838,9
3839,3
3840,8
3841,1
3842,7
3843,0
3844,9
3845,5
3846,0
3847,5
3848,5
3849,6
3850,7
3851,7
3852,8
3853,9
3854,4
3855,9
3856,6
3857,2
3858,6
3859,4
3860,5
3861,0
3862,1
3863,7
3864,4
3865,9
3866,1
3867,3
3868,4
3869,7
3870,4
3871,0
3872,4
3873,7
3874,7
3875,5
3876,1
3877,7
3878,1
3879,0
3880,6
3881,9
3882,1
3883,1
3884,5
3885,8
3886,2
3887,6
3888,0
3889,9
3890,2
3891,9
3892,5
3893,0
3894,1
3895,9
3896,4
3897,5
3898,9
3899,5
3900,5
3901,2
3902,6
3903,1
3904,3
3905,8
3906,7
3907,1
3908,9
3909,7
3910,4
3911,1
3912,6
3913,4
3914,9
3915,7
3916,7
3917,5
3918,7
3919,9
3920,3
3921,7
3922,6
3923,9
3924,7
3925,6
3926,2
3927,6
3928,9
3929,6
3930,5
3931,5
3932,5
3933,8
3934,4
3935,9
3936,8
3937,4
3938,6
3939,1
3940,9
3941,8
3942,7
3943,3
3944,2
3945,6
3946,0
3947,8
3948,2
3949,1
3950,7
3951,7
3952,8
3953,9
3954,0
3955,6
3956,5
3957,0
3958,0
3959,8
3960,8
3961,7
3962,1
3963,9
3964,2
3965,3
3966,3
3967,5
3968,2
3969,1
3970,3
3971,1
3972,1
3973,3
3974,9
3975,7
3976,8
3977,5
3978,4
3979,6
3980,9
3981,8
3982,2
3983,8
3984,9
3985,2
3986,1
3987,1
3988,8
3989,0
3990,8
3991,6
3992,6
3993,7
3994,3
3995,6
3996,2
3997,5
3998,8
3999,0
4000,0
4001,0
4002,4
4003,8
4004,1
4005,8
4006,2
4007,5
4008,6
4009,7
4010,7
4011,7
4012,8
4013,8
4014,4
4015,2
4016,8
4017,6
4018,1
4019,2
4020,0
4021,4
4022,9
4023,1
4024,3
4025,9
4026,3
4027,2
4028,9
4029,4
4030,4
4031,4
4032,4
4033,5
4034,2
4035,9
4036,4
4037,5
4038,8
4039,5
4040,3
4041,7
4042,4
4043,1
4044,2
4045,4
4046,0
4047,3
4048,7
4049,7
4050,3
4051,6
4052,2
4053,4
4054,4
4055,6
4056,9
4057,0
4058,0
4059,2
4060,8
4061,7
4062,5
4063,6
4064,6
4065,6
4066,0
4067,8
4068,1
4069,6
4070,7
4071,9
4072,1
4073,6
4074,8
4075,3
4076,4
4077,9
4078,4
4079,7
4080,3
4081,2
4082,0
4083,7
4084,0
4085,9
4086,9
4087,8
4088,2
4089,4
4090,2
4091,4
4092,8
4093,9
4094,5
4095,3
4096,3
4097,1
4098,1
4099,5
4100,1
4101,6
4102,1
4103,0
4104,3
4105,6
4106,0
4107,7
4108,0
4109,5
4110,3
4111,6
4112,1
4113,1
4114,6
4115,3
4116,9
4117,0
4118,1
4119,6
4120,4
4121,7
4122,6
4123,4
4124,5
4125,4
4126,5
4127,8
4128,0
4129,3
4130,5
4131,1
4132,4
4133,3
4134,1
4135,0
4136,9
4137,1
4138,3
4139,7
4140,2
4141,1
4142,5
4143,2
4144,0
4145,6
4146,2
4147,7
4148,3
4149,2
4150,6
4151,3
4152,7
4153,5
4154,1
4155,6
4156,2
4157,5
4158,4
4159,8
4160,3
4161,7
4162,6
4163,1
4164,4
4165,2
4166,1
4167,2
4168,4
4169,9
4170,4
4171,5
4172,7
4173,5
4174,4
4175,7
4176,5
4177,9
4178,1
4179,2
4180,7
4181,2
4182,7
4183,0
4184,3
4185,3
4186,3
4187,4
4188,9
4189,7
4190,8
4191,1
4192,0
4193,6
4194,9
4195,9
4196,4
4197,0
4198,1
4199,2
4200,4
4201,5
4202,4
4203,3
4204,6
4205,5
4206,5
4207,3
4208,7
4209,4
4210,4
4211,6
4212,0
4213,2
4214,5
4215,3
4216,0
4217,5
4218,7
4219,4
4220,0
4221,4
4222,2
4223,4
4224,9
4225,3
4226,8
4227,7
4228,1
4229,2
4230,8
4231,2
4232,8
4233,7
4234,4
4235,7
4236,4
4237,0
4238,3
4239,2
4240,0
4241,6
4242,2
4243,9
4244,1
4245,4
4246,6
4247,1
4248,5
4249,9
4250,9
4251,0
4252,6
4253,5
4254,7
4255,0
4256,6
4257,3
4258,7
4259,8
4260,0
4261,6
4262,6
4263,2
4264,4
4265,5
4266,6
4267,3
4268,9
4269,7
4270,1
4271,8
4272,9
4273,5
4274,7
4275,4
4276,5
4277,1
4278,9
4279,2
4280,3
4281,8
4282,8
4283,8
4284,9
4285,4
4286,7
4287,8
4288,3
4289,8
4290,7
4291,4
4292,7
4293,8
4294,9
4295,3
4296,0
4297,7
4298,6
4299,0
4300,8
4301,1
4302,8
4303,4
4304,3
4305,9
4306,7
4307,8
4308,1
4309,4
4310,8
4311,6
4312,9
4313,1
4314,1
4315,6
4316,4
4317,1
4318,1
4319,6
4320,4
4321,9
4322,0
4323,6
4324,3
4325,5
4326,4
4327,0
4328,0
4329,6
4330,8
4331,9
4332,6
4333,4
4334,0
4335,0
4336,0
4337,2
4338,2
4339,9
4340,1
4341,6
4342,5
4343,2
4344,0
4345,3
4346,9
4347,1
4348,4
4349,1
4350,3
4351,3
4352,3
4353,8
4354,4
4355,3
4356,6
4357,8
4358,8
4359,6
4360,0
4361,6
4362,9
4363,5
4364,3
4365,3
4366,0
4367,7
4368,6
4369,3
4370,5
4371,6
4372,5
4373,0
4374,1
4375,2
4376,6
4377,3
4378,6
4379,6
4380,1
4381,6
4382,3
4383,3
4384,9
4385,0
4386,2
4387,1
4388,1
4389,4
4390,9
4391,0
4392,9
4393,0
4394,2
4395,9
4396,5
4397,2
4398,3
4399,0
4400,0
4401,3
4402,9
4403,4
4404,2
4405,0
4406,4
4407,0
4408,3
4409,7
4410,7
4411,7
4412,2
4413,6
4414,3
4415,6
4416,0
4417,7
4418,6
4419,6
4420,6
4421,2
4422,3
4423,3
4424,8
4425,7
4426,3
4427,4
4428,5
4429,4
4430,0
4431,7
4432,4
4433,4
4434,4
4435,3
4436,3
4437,8
4438,2
4439,5
4440,9
4441,8
4442,4
4443,9
4444,9
4445,2
4446,3
4447,4
4448,9
4449,5
4450,2
4451,0
4452,1
4453,0
4454,3
4455,0
4456,9
4457,2
4458,8
4459,1
4460,6
4461,7
4462,1
4463,8
4464,2
4465,7
4466,7
4467,2
4468,3
4469,1
4470,4
4471,9
4472,8
4473,4
4474,9
4475,0
4476,4
4477,1
4478,9
4479,9
4480,9
4481,8
4482,2
4483,5
4484,4
4485,3
4486,3
4487,3
4488,2
4489,2
4490,1
4491,3
4492,7
4493,1
4494,8
4495,8
4496,3
4497,0
4498,6
4499,6
4500,7
4501,4
4502,0
4503,3
4504,3
4505,3
4506,1
4507,0
4508,7
4509,6
4510,0
4511,8
4512,7
4513,1
4514,2
4515,7
4516,4
4517,6
4518,5
4519,8
4520,9
4521,4
4522,7
4523,2
4524,0
4525,9
4526,1
4527,3
4528,5
4529,7
4530,0
4531,9
4532,2
4533,9
4534,3
4535,1
4536,4
4537,3
4538,1
4539,9
4540,8
4541,3
4542,9
4543,7
4544,6
4545,2
4546,4
4547,9
4548,7
4549,5
4550,5
4551,9
4552,2
4553,5
4554,5
4555,7
4556,1
4557,8
4558,8
4559,8
4560,8
4561,2
4562,1
4563,8
4564,9
4565,1
4566,8
4567,7
4568,3
4569,0
4570,9
4571,7
4572,4
4573,6
4574,0
4575,2
4576,7
4577,5
4578,1
4579,2
4580,0
4581,4
4582,0
4583,4
4584,9
4585,9
4586,9
4587,7
4588,8
4589,3
4590,0
4591,8
4592,3
4593,8
4594,1
4595,1
4596,4
4597,9
4598,7
4599,5
4600,2
4601,9
4602,1
4603,3
4604,6
4605,0
4606,9
4607,0
4608,0
4609,7
4610,7
4611,4
4612,2
4613,9
4614,8
4615,0
4616,8
4617,7
4618,0
4619,8
4620,5
4621,5
4622,7
4623,0
4624,1
4625,3
4626,2
4627,5
4628,6
4629,6
4630,1
4631,3
4632,0
4633,9
4634,3
4635,3
4636,7
4637,5
4638,3
4639,1
4640,3
4641,1
4642,9
4643,6
4644,9
4645,6
4646,5
4647,4
4648,6
4649,7
4650,5
4651,8
4652,3
4653,3
4654,9
4655,5
4656,8
4657,6
4658,4
4659,5
4660,4
4661,2
4662,4
4663,4
4664,4
4665,7
4666,9
4667,9
4668,4
4669,3
4670,2
4671,0
4672,9
4673,3
4674,4
4675,1
4676,7
4677,8
4678,3
4679,6
4680,2
4681,1
4682,9
4683,0
4684,8
4685,0
4686,7
4687,3
4688,2
4689,9
4690,5
4691,8
4692,8
4693,2
4694,1
4695,0
4696,9
4697,6
4698,6
4699,6
4700,3
4701,9
4702,6
4703,3
4704,4
4705,7
4706,9
4707,3
4708,9
4709,5
4710,3
4711,3
4712,6
4713,9
4714,5
4715,2
4716,1
4717,4
4718,6
4719,7
4720,3
4721,4
4722,8
4723,1
4724,2
4725,6
4726,9
4727,8
4728,3
4729,3
4730,9
4731,5
4732,5
4733,3
4734,9
4735,4
4736,9
4737,6
4738,4
4739,0
4740,0
4741,6
4742,1
4743,1
4744,3
4745,1
4746,9
4747,7
4748,8
4749,5
4750,1
4751,9
4752,6
4753,7
4754,7
4755,0
4756,3
4757,8
4758,2
4759,5
4760,4
4761,1
4762,9
4763,8
4764,5
4765,7
4766,9
4767,3
4768,3
4769,4
4770,3
4771,8
4772,6
4773,9
4774,9
4775,3
4776,0
4777,8
4778,3
4779,0
4780,7
4781,2
4782,9
4783,4
4784,3
4785,7
4786,4
4787,6
4788,5
4789,0
4790,4
4791,8
4792,5
4793,3
4794,0
4795,9
4796,7
4797,6
4798,9
4799,3
4800,0
4801,5
4802,3
4803,8
4804,0
4805,7
4806,1
4807,9
4808,3
4809,5
4810,3
4811,1
4812,8
4813,8
4814,7
4815,8
4816,0
4817,8
4818,6
4819,5
4820,5
4821,5
4822,4
4823,7
4824,9
4825,2
4826,0
4827,0
4828,7
4829,0
4830,4
4831,2
4832,4
4833,5
4834,2
4835,4
4836,0
4837,6
4838,9
4839,5
4840,2
4841,8
4842,6
4843,5
4844,1
4845,6
4846,2
4847,1
4848,3
4849,3
4850,3
4851,2
4852,0
4853,1
4854,0
4855,0
4856,3
4857,7
4858,8
4859,8
4860,1
4861,3
4862,7
4863,2
4864,2
4865,5
4866,8
4867,8
4868,1
4869,7
4870,8
4871,6
4872,9
4873,6
4874,2
4875,8
4876,7
4877,4
4878,7
4879,0
4880,4
4881,7
4882,3
4883,9
4884,6
4885,4
4886,1
4887,6
4888,9
4889,4
4890,9
4891,8
4892,9
4893,8
4894,1
4895,6
4896,7
4897,2
4898,0
4899,4
4900,9
4901,2
4902,4
4903,6
4904,1
4905,0
4906,4
4907,2
4908,1
4909,2
4910,2
4911,5
4912,0
4913,3
4914,9
4915,9
4916,2
4917,2
4918,4
4919,7
4920,7
4921,9
4922,7
4923,6
4924,0
4925,5
4926,9
4927,1
4928,4
4929,8
4930,5
4931,5
4932,6
4933,7
4934,2
4935,3
4936,6
4937,5
4938,0
4939,3
4940,4
4941,0
4942,1
4943,3
4944,7
4945,6
4946,3
4947,0
4948,6
4949,8
4950,7
4951,9
4952,0
4953,1
4954,5
4955,0
4956,6
4957,6
4958,0
4959,6
4960,2
4961,9
4962,7
4963,8
4964,9
4965,2
4966,4
4967,4
4968,1
4969,0
4970,1
4971,2
4972,7
4973,2
4974,5
4975,0
4976,0
4977,7
4978,1
4979,9
4980,0
4981,8
4982,9
4983,2
4984,5
4985,5
4986,2
4987,4
4988,1
4989,3
4990,6
4991,3
4992,2
4993,2
4994,3
4995,4
4996,1
4997,2
4998,6
4999,8
5000,5
5001,4
5002,1
5003,2
5004,2
5005,4
5006,7
5007,9
5008,8
5009,1
5010,5
5011,9
5012,7
5013,4
5014,0
5015,3
5016,3
5017,3
5018,4
5019,1
5020,0
5021,9
5022,7
5023,2
5024,0
5025,8
5026,5
5027,9
5028,5
5029,3
5030,6
5031,8
5032,7
5033,1
5034,3
5035,2
5036,8
5037,1
5038,9
5039,7
5040,8
5041,2
5042,6
5043,3
5044,3
5045,2
5046,2
5047,7
5048,6
5049,0
5050,5
5051,6
5052,9
5053,4
5054,2
5055,8
5056,4
5057,6
5058,4
5059,1
5060,0
5061,4
5062,4
5063,7
5064,7
5065,2
5066,9
5067,8
5068,9
5069,8
5070,0
5071,5
5072,1
5073,9
5074,1
5075,9
5076,8
5077,7
5078,9
5079,6
5080,4
5081,4
5082,1
5083,4
5084,9
5085,0
5086,7
5087,5
5088,0
5089,1
5090,9
5091,3
5092,9
5093,7
5094,8
5095,5
5096,0
5097,5
5098,4
5099,9
5100,5
5101,9
5102,8
5103,7
5104,9
5105,5
5106,2
5107,7
5108,2
5109,7
5110,6
5111,7
5112,1
5113,6
5114,0
5115,1
5116,2
5117,8
5118,4
5119,9
5120,2
5121,7
5122,1
5123,8
5124,4
5125,0
5126,7
5127,8
5128,9
5129,8
5130,4
5131,5
5132,0
5133,0
5134,0
5135,9
5136,9
5137,1
5138,6
5139,0
5140,2
5141,7
5142,4
5143,8
5144,2
5145,7
5146,6
5147,0
5148,9
5149,0
5150,9
5151,7
5152,4
5153,8
5154,4
5155,4
5156,5
5157,2
5158,5
5159,7
5160,9
5161,9
5162,9
5163,8
5164,5
5165,8
5166,5
5167,6
5168,8
5169,6
5170,1
5171,5
5172,3
5173,3
5174,5
5175,0
5176,3
5177,0
5178,8
5179,8
5180,1
5181,5
5182,1
5183,3
5184,7
5185,6
5186,9
5187,0
5188,2
5189,5
5190,6
5191,8
5192,4
5193,1
5194,1
5195,6
5196,3
5197,8
5198,6
5199,4
5200,4
5201,5
5202,9
5203,2
5204,8
5205,9
5206,6
5207,6
5208,6
5209,5
5210,2
5211,3
5212,1
5213,6
5214,5
5215,6
5216,0
5217,6
5218,4
5219,0
5220,9
5221,3
5222,6
5223,9
5224,8
5225,4
5226,9
5227,1
5228,9
5229,8
5230,4
5231,7
5232,3
5233,9
5234,0
5235,5
5236,8
5237,7
5238,9
5239,2
5240,0
5241,1
5242,7
5243,7
5244,0
5245,3
5246,4
5247,3
5248,1
5249,7
5250,5
5251,2
5252,8
5253,6
5254,4
5255,4
5256,4
5257,4
5258,8
5259,4
5260,6
5261,0
5262,6
5263,0
5264,8
5265,2
5266,7
5267,7
5268,3
5269,9
5270,9
5271,6
5272,0
5273,8
5274,9
5275,2
5276,1
5277,5
5278,6
5279,6
5280,6
5281,3
5282,0
5283,4
5284,2
5285,0
5286,2
5287,0
5288,3
5289,6
5290,1
5291,0
5292,5
5293,5
5294,0
5295,7
5296,3
5297,7
5298,6
5299,6
5300,0
5301,5
5302,7
5303,5
5304,2
5305,0
5306,3
5307,1
5308,2
5309,6
5310,2
5311,3
5312,0
5313,8
5314,8
5315,2
5316,8
5317,5
5318,3
5319,8
5320,0
5321,3
5322,3
5323,4
5324,4
5325,6
5326,7
5327,1
5328,8
5329,4
5330,9
5331,2
5332,6
5333,8
5334,8
5335,8
5336,4
5337,7
5338,5
5339,4
5340,5
5341,2
5342,0
5343,0
5344,7
5345,3
5346,8
5347,1
5348,2
5349,7
5350,9
5351,8
5352,6
5353,8
5354,9
5355,6
5356,6
5357,8
5358,2
5359,9
5360,1
5361,4
5362,6
5363,6
5364,2
5365,8
5366,7
5367,8
5368,1
5369,1
5370,1
5371,2
5372,6
5373,5
5374,6
5375,7
5376,7
5377,6
5378,1
5379,7
5380,9
5381,6
5382,9
5383,9
5384,9
5385,8
5386,2
5387,7
5388,9
5389,7
5390,4
5391,0
5392,8
5393,9
5394,4
5395,7
5396,3
5397,7
5398,9
5399,2
5400,0
5401,2
5402,9
5403,1
5404,7
5405,0
5406,4
5407,9
5408,8
5409,0
5410,3
5411,1
5412,9
5413,2
5414,2
5415,3
5416,0
5417,7
5418,1
5419,9
5420,2
5421,3
5422,2
5423,9
5424,2
5425,2
5426,8
5427,1
5428,8
5429,9
5430,6
5431,1
5432,8
5433,5
5434,9
5435,5
5436,5
5437,6
5438,9
5439,0
5440,3
5441,7
5442,6
5443,6
5444,7
5445,0
5446,5
5447,8
5448,9
5449,4
5450,5
5451,8
5452,7
5453,0
5454,5
5455,2
5456,0
5457,8
5458,7
5459,9
5460,5
5461,6
5462,8
5463,2
5464,0
5465,2
5466,7
5467,8
5468,4
5469,9
5470,2
5471,2
5472,8
5473,0
5474,9
5475,3
5476,0
5477,4
5478,6
5479,6
5480,0
5481,8
5482,5
5483,6
5484,4
5485,7
5486,8
5487,9
5488,2
5489,3
5490,9
5491,1
5492,2
5493,5
5494,2
5495,6
5496,7
5497,6
5498,5
5499,6
5500,4
5501,5
5502,0
5503,5
5504,8
5505,8
5506,0
5507,9
5508,6
5509,1
5510,9
5511,6
5512,6
5513,6
5514,3
5515,6
5516,8
5517,1
5518,5
5519,4
5520,2
5521,4
5522,1
5523,5
5524,8
5525,7
5526,5
5527,2
5528,0
5529,3
5530,1
5531,8
5532,7
5533,1
5534,5
5535,9
5536,1
5537,5
5538,4
5539,8
5540,1
5541,9
5542,3
5543,6
5544,1
5545,0
5546,0
5547,7
5548,1
5549,0
5550,0
5551,4
5552,7
5553,4
5554,5
5555,1
5556,6
5557,9
5558,9
5559,8
5560,0
5561,0
5562,6
5563,8
5564,7
5565,0
5566,3
5567,7
5568,9
5569,7
5570,4
5571,0
5572,4
5573,6
5574,9
5575,0
5576,8
5577,7
5578,0
5579,6
5580,1
5581,3
5582,1
5583,0
5584,3
5585,7
5586,4
5587,7
5588,6
5589,1
5590,9
5591,9
5592,1
5593,3
5594,2
5595,5
5596,0
5597,7
5598,7
5599,6
5600,0
5601,1
5602,7
5603,3
5604,3
5605,4
5606,6
5607,4
5608,0
5609,4
5610,8
5611,6
5612,7
5613,4
5614,6
5615,3
5616,6
5617,7
5618,2
5619,2
5620,4
5621,4
5622,8
5623,8
5624,1
5625,3
5626,3
5627,2
5628,1
5629,2
5630,0
5631,2
5632,5
5633,4
5634,4
5635,9
5636,4
5637,8
5638,6
5639,6
5640,7
5641,8
5642,8
5643,8
5644,8
5645,6
5646,4
5647,6
5648,1
5649,8
5650,4
5651,0
5652,7
5653,7
5654,1
5655,5
5656,5
5657,5
5658,8
5659,2
5660,1
5661,4
5662,4
5663,3
5664,1
5665,8
5666,7
5667,8
5668,8
5669,9
5670,4
5671,8
5672,0
5673,8
5674,5
5675,7
5676,1
5677,0
5678,6
5679,1
5680,4
5681,0
5682,8
5683,9
5684,6
5685,7
5686,5
5687,8
5688,9
5689,7
5690,0
5691,1
5692,5
5693,2
5694,0
5695,4
5696,1
5697,1
5698,1
5699,2
5700,5
5701,5
5702,4
5703,2
5704,7
5705,0
5706,1
5707,4
5708,3
5709,1
5710,2
5711,3
5712,9
5713,8
5714,7
5715,6
5716,0
5717,9
5718,1
5719,6
5720,4
5721,6
5722,0
5723,1
5724,2
5725,2
5726,3
5727,3
5728,4
5729,7
5730,6
5731,2
5732,0
5733,7
5734,8
5735,3
5736,2
5737,4
5738,6
5739,4
5740,1
5741,1
5742,5
5743,5
5744,2
5745,3
5746,6
5747,1
5748,9
5749,9
5750,7
5751,2
5752,8
5753,5
5754,4
5755,1
5756,3
5757,2
5758,8
5759,0
5760,5
5761,6
5762,5
5763,0
5764,2
5765,3
5766,4
5767,3
5768,1
5769,2
5770,2
5771,3
5772,7
5773,4
5774,2
5775,7
5776,7
5777,1
5778,5
5779,1
5780,9
5781,7
5782,6
5783,0
5784,7
5785,4
5786,9
5787,6
5788,9
5789,4
5790,2
5791,4
5792,2
5793,1
5794,3
5795,9
5796,3
